Date,Mkt-RF,SMB,HML,RMW,CMA,RF,Mom   ,Mkt-RF_lag1,SMB_lag1,HML_lag1,RMW_lag1,CMA_lag1,RF_lag1,Mom   _lag1,Mkt-RF_rolling_mean,Mkt-RF_rolling_std,SMB_rolling_mean,SMB_rolling_std,HML_rolling_mean,HML_rolling_std,RMW_rolling_mean,RMW_rolling_std,CMA_rolling_mean,CMA_rolling_std,RF_rolling_mean,RF_rolling_std,Mom   _rolling_mean,Mom   _rolling_std,Mkt-RF_SMB_interaction,Mkt-RF_HML_interaction,Mkt-RF_RMW_interaction,Mkt-RF_CMA_interaction,Mkt-RF_RF_interaction,Mkt-RF_Mom   _interaction,SMB_HML_interaction,SMB_RMW_interaction,SMB_CMA_interaction,SMB_RF_interaction,SMB_Mom   _interaction,HML_RMW_interaction,HML_CMA_interaction,HML_RF_interaction,HML_Mom   _interaction,RMW_CMA_interaction,RMW_RF_interaction,RMW_Mom   _interaction,CMA_RF_interaction,CMA_Mom   _interaction,RF_Mom   _interaction,Mkt-RF_SMB_spread,Mkt-RF_HML_spread,Mkt-RF_RMW_spread,Mkt-RF_CMA_spread,Mkt-RF_RF_spread,Mkt-RF_Mom   _spread,SMB_HML_spread,SMB_RMW_spread,SMB_CMA_spread,SMB_RF_spread,SMB_Mom   _spread,HML_RMW_spread,HML_CMA_spread,HML_RF_spread,HML_Mom   _spread,RMW_CMA_spread,RMW_RF_spread,RMW_Mom   _spread,CMA_RF_spread,CMA_Mom   _spread,RF_Mom   _spread
2017-03,1.94,-1.46,-2.75,-0.49,-0.99,0.04,-0.93,1.81,0.41,3.53,1.22,-0.23,0.03,-0.26,2.869999999999999,1.7246158992656564,2.006666666666667,4.483551419726714,2.9966666666666675,5.4994302735222815,0.18333333333333246,0.9110616517740867,0.8266666666666659,2.5172273106204184,0.026666666666666703,0.015275252316518632,-1.9366666666666663,2.3478571790748797,-2.8324,-5.335,-0.9506,-1.9205999999999999,0.0776,-1.8042,4.015,0.7153999999999999,1.4454,-0.0584,1.3578000000000001,1.3475,2.7225,-0.11,2.5575,0.4851,-0.0196,0.4557,-0.0396,0.9207000000000001,-0.037200000000000004,3.4,4.6899999999999995,2.4299999999999997,2.9299999999999997,1.9,2.87,1.29,-0.97,-0.47,-1.5,-0.5299999999999999,-2.26,-1.76,-2.79,-1.8199999999999998,0.5,-0.53,0.44000000000000006,-1.03,-0.05999999999999994,0.9700000000000001
2017-04,3.57,-2.22,-1.67,0.47,-1.83,0.04,-1.65,1.94,-1.46,-2.75,-0.49,-0.99,0.04,-0.93,2.4399999999999995,0.9807650075323285,-1.09,1.3534770038682122,-0.29666666666666613,3.357697623868681,0.3999999999999992,0.8571464285639843,-1.0166666666666675,0.8003332639177901,0.03666666666666671,0.005773502691894155,-0.946666666666666,0.6951498639382993,-7.925400000000001,-5.961899999999999,1.6778999999999997,-6.5331,0.1428,-5.890499999999999,3.7074000000000003,-1.0434,4.062600000000001,-0.0888,3.6630000000000003,-0.7848999999999999,3.0561,-0.0668,2.7554999999999996,-0.8601,0.0188,-0.7755,-0.0732,3.0195,-0.066,5.79,5.24,3.0999999999999996,5.4,3.53,5.22,-0.5500000000000003,-2.6900000000000004,-0.3900000000000001,-2.2600000000000002,-0.5700000000000003,-2.1399999999999997,0.16000000000000014,-1.71,-0.020000000000000018,2.3,0.43,2.12,-1.87,-0.18000000000000016,1.69
2017-05,0.17,0.74,-3.35,0.61,-0.94,0.03,-1.02,3.57,-2.22,-1.67,0.47,-1.83,0.04,-1.65,1.8933333333333326,1.7004803243005255,-0.9800000000000001,1.5372703080460746,-2.5899999999999994,0.8513518661517607,0.19666666666666585,0.5987765303795125,-1.253333333333334,0.500033332222266,0.03666666666666671,0.005773502691894155,-1.1999999999999995,0.3923009049187962,0.1258,-0.5695,0.1037,-0.1598,0.0051,-0.17340000000000003,-2.479,0.45139999999999997,-0.6956,0.022199999999999998,-0.7548,-2.0435,3.149,-0.10049999999999999,3.4170000000000003,-0.5733999999999999,0.0183,-0.6222,-0.028199999999999996,0.9588,-0.0306,-0.57,3.52,-0.43999999999999995,1.1099999999999999,0.14,1.19,4.09,0.13,1.68,0.71,1.76,-3.96,-2.41,-3.38,-2.33,1.5499999999999998,0.58,1.63,-0.97,0.08000000000000007,1.05
2017-06,1.09,0.48,-2.13,1.9,-1.6,0.05,0.48,0.17,0.74,-3.35,0.61,-0.94,0.03,-1.02,1.6099999999999994,1.7586358349584166,-0.3333333333333335,1.6390647739895492,-2.383333333333333,0.8681781691181921,0.9933333333333324,0.7883104295474754,-1.4566666666666677,0.46198845584419423,0.040000000000000036,0.009999999999998808,-0.7299999999999994,1.094212045263668,0.5232,-2.3217,2.071,-1.7440000000000002,0.05450000000000001,0.5232,-1.0224,0.9119999999999999,-0.768,0.024,0.2304,-4.047,3.408,-0.1065,-1.0224,-3.04,0.095,0.9119999999999999,-0.08000000000000002,-0.768,0.024,0.6100000000000001,3.2199999999999998,-0.8099999999999998,2.6900000000000004,1.04,0.6100000000000001,2.61,-1.42,2.08,0.43,0.0,-4.029999999999999,-0.5299999999999998,-2.1799999999999997,-2.61,3.5,1.8499999999999999,1.42,-1.6500000000000001,-2.08,-0.43
2017-07,1.06,-3.06,-3.78,0.95,-1.79,0.06,1.48,1.09,0.48,-2.13,1.9,-1.6,0.05,0.48,0.7733333333333329,0.5227172594560268,-0.6133333333333334,2.1228597064651753,-3.086666666666666,0.855940029051934,1.1533333333333324,0.6686055139866294,-1.4433333333333342,0.44613152021943375,0.04666666666666671,0.015275252316518712,0.3133333333333339,1.258305739211825,-3.2436000000000003,-4.0068,1.007,-1.8974000000000002,0.0636,1.5688,11.566799999999999,-2.907,5.4774,-0.18359999999999999,-4.5288,-3.5909999999999997,6.7661999999999995,-0.22679999999999997,-5.594399999999999,-1.7005,0.056999999999999995,1.406,-0.1074,-2.6492,0.08879999999999999,4.12,4.84,0.1100000000000001,2.85,1.0,-0.41999999999999993,0.7199999999999998,-4.01,-1.27,-3.12,-4.54,-4.7299999999999995,-1.9899999999999998,-3.84,-5.26,2.74,0.8899999999999999,-0.53,-1.85,-3.27,-1.42
2017-08,0.78,2.58,1.48,-2.22,0.0,0.06,-0.09,1.06,-3.06,-3.78,0.95,-1.79,0.06,1.48,0.9766666666666661,0.17097758137609603,0.0,2.850473644852743,-1.476666666666666,2.6901734764385368,0.20999999999999908,2.1573826735190016,-1.130000000000001,0.9832090316916182,0.056666666666666705,0.005773502691894364,0.6233333333333338,0.7947536305883809,2.0124,1.1544,-1.7316000000000003,0.0,0.0468,-0.0702,3.8184,-5.727600000000001,0.0,0.1548,-0.2322,-3.2856,0.0,0.08879999999999999,-0.13319999999999999,-0.0,-0.1332,0.1998,0.0,-0.0,-0.005399999999999999,-1.8,-0.7,3.0,0.78,0.72,0.87,1.1,4.800000000000001,2.58,2.52,2.67,3.7,1.48,1.42,1.57,-2.22,-2.2800000000000002,-2.1300000000000003,-0.06,0.09,0.15
2017-09,1.87,-1.69,-0.31,-0.64,-0.2,0.07,1.68,0.78,2.58,1.48,-2.22,0.0,0.06,-0.09,1.2366666666666661,0.5660683115430681,-0.7233333333333333,2.94163786577026,-0.8699999999999993,2.6743410403312553,-0.6366666666666675,1.5850026288095962,-0.6633333333333342,0.9808329793258904,0.06333333333333337,0.005773502691894453,1.0233333333333339,0.9693468591445513,-3.1603,-0.5797,-1.1968,-0.37400000000000005,0.13090000000000002,3.1416,0.5239,1.0816,0.338,-0.1183,-2.8392,0.1984,0.062,-0.0217,-0.5207999999999999,0.128,-0.044800000000000006,-1.0752,-0.014000000000000002,-0.336,0.11760000000000001,3.56,2.18,2.5100000000000002,2.0700000000000003,1.8,0.19000000000000017,-1.38,-1.0499999999999998,-1.49,-1.76,-3.37,0.33,-0.10999999999999999,-0.38,-1.99,-0.44,-0.71,-2.32,-0.27,-1.88,-1.6099999999999999
2017-10,0.16,-1.82,-2.09,0.14,-2.38,0.09,3.26,1.87,-1.69,-0.31,-0.64,-0.2,0.07,1.68,0.9366666666666661,0.8656981768106131,-0.31000000000000005,2.5036573247950846,-0.30666666666666603,1.785002334265529,-0.9066666666666675,1.2023865157815647,-0.8600000000000009,1.3201515064567282,0.07333333333333338,0.015275252316518835,1.6166666666666671,1.6758977693562926,-0.2912,-0.3344,0.022400000000000003,-0.38079999999999997,0.0144,0.5216,3.8038,-0.2548,4.3316,-0.1638,-5.9332,-0.2926,4.9742,-0.1881,-6.813399999999999,-0.3332,0.0126,0.45640000000000003,-0.21419999999999997,-7.758799999999999,0.2934,1.98,2.25,0.01999999999999999,2.54,0.07,-3.0999999999999996,0.2699999999999998,-1.96,0.5599999999999998,-1.9100000000000001,-5.08,-2.23,0.29000000000000004,-2.1799999999999997,-5.35,2.52,0.05000000000000002,-3.1199999999999997,-2.4699999999999998,-5.64,-3.17
2017-11,2.51,4.78,3.14,-1.47,1.69,0.09,-1.32,0.16,-1.82,-2.09,0.14,-2.38,0.09,3.26,1.5133333333333328,1.2149211222681167,0.42333333333333334,3.773543869273739,0.24666666666666734,2.659066252151943,-0.6566666666666675,0.8051293891874335,-0.2966666666666676,2.036721221309706,0.08333333333333337,0.011547005383791747,1.206666666666667,2.3263992205409205,11.9978,7.881399999999999,-3.6896999999999998,4.241899999999999,0.22589999999999996,-3.3131999999999997,15.009200000000002,-7.0266,8.0782,0.4302,-6.3096000000000005,-4.6158,5.3066,0.2826,-4.1448,-2.4842999999999997,-0.1323,1.9404000000000001,0.15209999999999999,-2.2308,-0.1188,-2.2700000000000005,-0.6300000000000003,3.9799999999999995,0.8199999999999998,2.42,3.83,1.6400000000000001,6.25,3.0900000000000003,4.69,6.1000000000000005,4.61,1.4500000000000002,3.0500000000000003,4.46,-3.16,-1.56,-0.1499999999999999,1.5999999999999999,3.01,1.4100000000000001
2017-12,2.25,-1.94,0.2,0.93,-3.25,0.09,4.27,2.51,4.78,3.14,-1.47,1.69,0.09,-1.32,1.6399999999999995,1.288293444833081,0.34,3.8456208861509067,0.41666666666666735,2.621723351792362,-0.13333333333333408,1.2231244144948332,-1.3133333333333344,2.6370880404971886,0.09,0.0,2.0700000000000003,2.978942765479064,-4.365,0.45,2.0925000000000002,-7.3125,0.20249999999999999,9.607499999999998,-0.388,-1.8042,6.305,-0.17459999999999998,-8.2838,0.18600000000000003,-0.65,0.018,0.854,-3.0225,0.0837,3.9711,-0.2925,-13.877499999999998,0.3843,4.1899999999999995,2.05,1.3199999999999998,5.5,2.16,-2.0199999999999996,-2.14,-2.87,1.31,-2.03,-6.209999999999999,-0.73,3.45,0.11000000000000001,-4.069999999999999,4.18,0.8400000000000001,-3.3399999999999994,-3.34,-7.52,-4.18
2018-01,3.12,-0.33,-0.03,3.16,-0.05,0.08,-0.87,2.25,-1.94,0.2,0.93,-3.25,0.09,4.27,2.626666666666666,0.44657959350290727,0.8366666666666666,3.5086227117393833,1.103333333333334,1.767550093585291,0.8733333333333326,2.315520099963144,-0.5366666666666677,2.50570016828297,0.08666666666666671,0.005773502691894786,0.6933333333333337,3.105645397229601,-1.0296,-0.0936,9.859200000000001,-0.15600000000000003,0.24960000000000002,-2.7144,0.0099,-1.0428000000000002,0.0165,-0.026400000000000003,0.2871,-0.0948,0.0015,-0.0024,0.026099999999999998,-0.15800000000000003,0.2528,-2.7492,-0.004,0.043500000000000004,-0.0696,3.45,3.15,-0.040000000000000036,3.17,3.04,3.99,-0.30000000000000004,-3.49,-0.28,-0.41000000000000003,0.54,-3.19,0.020000000000000004,-0.11,0.84,3.21,3.08,4.03,-0.13,0.82,0.95
2018-02,1.06,-1.07,0.06,0.74,1.69,0.09,-1.54,3.12,-0.33,-0.03,3.16,-0.05,0.08,-0.87,2.1433333333333326,1.0341340983321365,-1.1133333333333335,0.8058742664543935,0.07666666666666719,0.11590225767164282,1.6099999999999994,1.3456968455042135,-0.5366666666666678,2.50570016828297,0.08666666666666671,0.005773502691894786,0.6200000000000004,3.178694700659388,-1.1342,0.0636,0.7844,1.7914,0.0954,-1.6324,-0.06420000000000001,-0.7918000000000001,-1.8083,-0.0963,1.6478000000000002,0.044399999999999995,0.10139999999999999,0.005399999999999999,-0.0924,1.2506,0.06659999999999999,-1.1396,0.15209999999999999,-2.6026,-0.1386,2.13,1.0,0.32000000000000006,-0.6299999999999999,0.9700000000000001,2.6,-1.1300000000000001,-1.81,-2.76,-1.1600000000000001,0.47,-0.6799999999999999,-1.63,-0.03,1.6,-0.95,0.65,2.2800000000000002,1.5999999999999999,3.23,1.6300000000000001
2018-03,5.57,-3.18,-1.29,-0.76,-0.96,0.12,4.05,1.06,-1.07,0.06,0.74,1.69,0.09,-1.54,3.2499999999999996,2.2578086721420596,-1.5266666666666666,1.4788621752325006,-0.4199999999999995,0.7547847375245853,1.046666666666666,1.9779113562880732,0.22666666666666554,1.3464892622421105,0.09666666666666672,0.020816659994660956,0.5466666666666672,3.0524143449625925,-17.712600000000002,-7.185300000000001,-4.2332,-5.3472,0.6684,22.5585,4.102200000000001,2.4168000000000003,3.0528,-0.3816,-12.879,0.9804,1.2384,-0.1548,-5.2245,0.7296,-0.0912,-3.078,-0.1152,-3.888,0.486,8.75,6.86,6.33,6.53,5.45,1.5200000000000005,-1.8900000000000001,-2.42,-2.22,-3.3000000000000003,-7.23,-0.53,-0.33000000000000007,-1.4100000000000001,-5.34,0.19999999999999996,-0.88,-4.81,-1.08,-5.01,-3.9299999999999997
2018-04,-3.65,0.32,-1.04,0.52,-2.37,0.11,3.58,5.57,-3.18,-1.29,-0.76,-0.96,0.12,4.05,0.9933333333333327,4.6103615187242335,-1.3100000000000003,1.762299634001004,-0.7566666666666663,0.718215380880551,0.16666666666666594,0.8100205758703459,-0.5466666666666679,2.0613183483715716,0.1066666666666667,0.015275252316519019,2.0300000000000007,3.1006289684514106,-1.168,3.796,-1.898,8.650500000000001,-0.40149999999999997,-13.067,-0.33280000000000004,0.16640000000000002,-0.7584000000000001,0.0352,1.1456,-0.5408000000000001,2.4648000000000003,-0.1144,-3.7232000000000003,-1.2324000000000002,0.0572,1.8616000000000001,-0.2607,-8.4846,0.3938,-3.9699999999999998,-2.61,-4.17,-1.2799999999999998,-3.76,-7.23,1.36,-0.2,2.69,0.21000000000000002,-3.2600000000000002,-1.56,1.33,-1.1500000000000001,-4.62,2.89,0.41000000000000003,-3.06,-2.48,-5.95,-3.47
2018-05,-2.35,3.59,-0.21,-0.46,0.01,0.11,-1.13,-3.65,0.32,-1.04,0.52,-2.37,0.11,3.58,-0.14333333333333398,4.990404125252104,0.24333333333333318,3.38565109444748,-0.8466666666666662,0.5653612414495676,-0.23333333333333406,0.6694276162015782,-1.106666666666668,1.1967595135754314,0.11333333333333338,0.005773502691895173,2.1666666666666674,2.8646523931069523,-8.4365,0.4935,1.0810000000000002,-0.0235,-0.2585,2.6555,-0.7538999999999999,-1.6514,0.0359,0.3949,-4.056699999999999,0.0966,-0.0021,-0.0231,0.23729999999999996,-0.0046,-0.0506,0.5197999999999999,0.0011,-0.0113,-0.1243,-5.9399999999999995,-2.14,-1.8900000000000001,-2.36,-2.46,-1.2200000000000002,3.8,4.05,3.58,3.48,4.72,0.25,-0.22,-0.32,0.9199999999999999,-0.47000000000000003,-0.5700000000000001,0.6699999999999999,-0.1,1.14,1.24
2018-06,0.28,0.93,0.54,-2.42,1.3,0.14,0.36,-2.35,3.59,-0.21,-0.46,0.01,0.11,-1.13,-1.9066666666666672,2.002157169987713,1.613333333333333,1.7388022697631347,-0.23666666666666614,0.7903374806583502,-0.7866666666666674,1.496974727018906,-0.35333333333333455,1.8617823001987381,0.12000000000000005,0.017320508075688457,0.9366666666666673,2.407370626499669,0.2604,0.15120000000000003,-0.6776000000000001,0.36400000000000005,0.039200000000000006,0.1008,0.5022000000000001,-2.2506,1.209,0.1302,0.3348,-1.3068,0.7020000000000001,0.07560000000000001,0.19440000000000002,-3.146,-0.33880000000000005,-0.8712,0.18200000000000002,0.46799999999999997,0.0504,-0.65,-0.26,2.7,-1.02,0.14,-0.07999999999999996,0.39,3.35,-0.37,0.79,0.5700000000000001,2.96,-0.76,0.4,0.18000000000000005,-3.7199999999999998,-2.56,-2.78,1.1600000000000001,0.9400000000000001,-0.21999999999999997
2018-07,2.65,4.73,-3.2,-2.04,-1.5,0.14,3.89,0.28,0.93,0.54,-2.42,1.3,0.14,0.36,0.1933333333333326,2.501126412905437,3.0833333333333335,1.9500085469898438,-0.9566666666666661,1.97864431703462,-1.6400000000000006,1.0394229168149007,-0.0633333333333345,1.4014397358906676,0.13000000000000003,0.01732050807568851,1.0400000000000007,2.5781582573612645,12.534500000000001,-8.48,-5.406,-3.9749999999999996,0.371,10.3085,-15.136000000000003,-9.6492,-7.095000000000001,0.6622000000000001,18.399700000000003,6.5280000000000005,4.800000000000001,-0.44800000000000006,-12.448,3.06,-0.2856,-7.9356,-0.21000000000000002,-5.835,0.5446000000000001,-2.0800000000000005,5.85,4.6899999999999995,4.15,2.51,-1.2400000000000002,7.930000000000001,6.7700000000000005,6.23,4.590000000000001,0.8400000000000003,-1.1600000000000001,-1.7000000000000002,-3.3400000000000003,-7.09,-0.54,-2.18,-5.93,-1.6400000000000001,-5.390000000000001,-3.75
2018-08,0.48,0.8,-2.34,0.79,0.24,0.14,-2.35,2.65,4.73,-3.2,-2.04,-1.5,0.14,3.89,1.136666666666666,1.3143946642212232,2.153333333333333,2.2324052798122107,-1.666666666666666,1.9588091620506083,-1.223333333333334,1.7539194204219668,0.013333333333332162,1.4136949222987625,0.14,0.0,0.6333333333333339,3.1289668156331434,0.384,-1.1232,0.3792,0.1152,0.06720000000000001,-1.128,-1.8719999999999999,0.6320000000000001,0.192,0.11200000000000002,-1.8800000000000001,-1.8486,-0.5616,-0.3276,5.499,0.1896,0.11060000000000002,-1.8565000000000003,0.033600000000000005,-0.564,-0.32900000000000007,-0.32000000000000006,2.82,-0.31000000000000005,0.24,0.33999999999999997,2.83,3.1399999999999997,0.010000000000000009,0.56,0.66,3.1500000000000004,-3.13,-2.58,-2.48,0.010000000000000231,0.55,0.65,3.14,0.09999999999999998,2.59,2.49
2018-09,3.19,-1.93,0.47,1.56,0.35,0.16,-1.41,0.48,0.8,-2.34,0.79,0.24,0.14,-2.35,2.106666666666666,1.4343755900506765,1.2,3.3479695339115763,-1.6899999999999995,1.9194009482127679,0.10333333333333261,1.8956880896743868,-0.3033333333333345,1.0378021648335987,0.14666666666666672,0.011547005383792233,0.043333333333333966,3.364302800482356,-6.1567,1.4992999999999999,4.9764,1.1164999999999998,0.5104,-4.4979,-0.9070999999999999,-3.0108,-0.6755,-0.3088,2.7213,0.7332,0.16449999999999998,0.0752,-0.6627,0.5459999999999999,0.24960000000000002,-2.1995999999999998,0.055999999999999994,-0.49349999999999994,-0.2256,5.12,2.7199999999999998,1.63,2.84,3.03,4.6,-2.4,-3.49,-2.28,-2.09,-0.52,-1.09,0.12,0.30999999999999994,1.88,1.21,1.4000000000000001,2.9699999999999998,0.18999999999999997,1.7599999999999998,1.5699999999999998
2018-10,3.44,0.64,-3.94,-0.31,-2.7,0.16,5.29,3.19,-1.93,0.47,1.56,0.35,0.16,-1.41,2.369999999999999,1.641554141659633,-0.16333333333333358,1.5320683187552102,-1.9366666666666659,2.232494867481986,0.6799999999999993,0.939840411984924,-0.7033333333333346,1.7300385352162837,0.15333333333333338,0.011547005383792292,0.5100000000000007,4.166197306897512,2.2016,-13.5536,-1.0664,-9.288,0.5504,18.1976,-2.5216,-0.1984,-1.7280000000000002,0.1024,3.3856,1.2214,10.638,-0.6304,-20.8426,0.8370000000000001,-0.0496,-1.6399,-0.43200000000000005,-14.283000000000001,0.8464,2.8,7.38,3.75,6.140000000000001,3.28,-1.85,4.58,0.95,3.3400000000000003,0.48,-4.65,-3.63,-1.2399999999999998,-4.1,-9.23,2.39,-0.47,-5.6,-2.8600000000000003,-7.99,-5.13
2018-11,0.06,-2.48,-1.7,0.63,1.29,0.15,0.04,3.44,0.64,-3.94,-0.31,-2.7,0.16,5.29,2.229999999999999,1.8834277262480486,-1.256666666666667,1.665422869223732,-1.7233333333333327,2.205092590648612,0.6266666666666659,0.9350044563173616,-0.35333333333333466,2.085913069457427,0.1566666666666667,0.005773502691895891,1.3066666666666673,3.525029550703569,-0.1488,-0.102,0.0378,0.0774,0.009,0.0024,4.216,-1.5624,-3.1992000000000003,-0.372,-0.0992,-1.071,-2.193,-0.255,-0.068,0.8127,0.0945,0.0252,0.1935,0.0516,0.006,2.54,1.76,-0.5700000000000001,-1.23,-0.09,0.019999999999999997,-0.78,-3.11,-3.77,-2.63,-2.52,-2.33,-2.99,-1.8499999999999999,-1.74,-0.66,0.48,0.59,1.1400000000000001,1.25,0.10999999999999999
2018-12,-7.68,-4.46,3.4,0.94,3.59,0.19,-1.99,0.06,-2.48,-1.7,0.63,1.29,0.15,0.04,-1.3933333333333342,5.700678322211596,-2.1,2.571147603697631,-0.7466666666666658,3.7617194649964785,0.41999999999999926,0.6509224224129876,0.7266666666666654,3.182614229424186,0.1666666666666667,0.020816659994661278,1.113333333333334,3.7568115914074545,34.2528,-26.112,-7.219199999999999,-27.571199999999997,-1.4592,15.283199999999999,-15.164,-4.1924,-16.0114,-0.8474,8.875399999999999,3.1959999999999997,12.206,0.646,-6.766,3.3745999999999996,0.17859999999999998,-1.8705999999999998,0.6820999999999999,-7.1441,-0.3781,-3.2199999999999998,-11.08,-8.62,-11.27,-7.87,-5.6899999999999995,-7.859999999999999,-5.4,-8.05,-4.65,-2.4699999999999998,2.46,-0.18999999999999995,3.21,5.39,-2.65,0.75,2.9299999999999997,3.4,5.58,2.18
2019-01,1.69,-0.77,0.3,-0.55,0.39,0.18,-1.37,-7.68,-4.46,3.4,0.94,3.59,0.19,-1.99,-1.9766666666666677,5.006019709642903,-2.5700000000000003,1.8466456075815052,0.6666666666666673,2.569695182961079,0.33999999999999925,0.7861933604400332,1.7566666666666653,1.650252505931533,0.17333333333333337,0.02081665999466131,-1.1066666666666662,1.0403044426192931,-1.3013,0.507,-0.9295,0.6591,0.30419999999999997,-2.3153,-0.23099999999999998,0.42350000000000004,-0.3003,-0.1386,1.0549000000000002,-0.165,0.11699999999999999,0.054,-0.41100000000000003,-0.21450000000000002,-0.099,0.7535000000000002,0.0702,-0.5343000000000001,-0.2466,2.46,1.39,2.24,1.2999999999999998,1.51,3.06,-1.07,-0.21999999999999997,-1.1600000000000001,-0.95,0.6000000000000001,0.8500000000000001,-0.09000000000000002,0.12,1.6700000000000002,-0.9400000000000001,-0.73,0.8200000000000001,0.21000000000000002,1.7600000000000002,1.55
2019-02,-9.57,-2.88,-1.84,-0.02,0.21,0.2,2.11,1.69,-0.77,0.3,-0.55,0.39,0.18,-1.37,-5.186666666666667,6.029878384622131,-2.7033333333333336,1.8513328531988513,0.6200000000000007,2.6346157215047583,0.12333333333333256,0.7552703710151257,1.3966666666666654,1.901613350114398,0.19000000000000003,0.010000000000000155,-0.4166666666666661,2.2100075414652838,27.5616,17.608800000000002,0.19140000000000001,-2.0097,-1.9140000000000001,-20.1927,5.2992,0.0576,-0.6048,-0.576,-6.0767999999999995,0.0368,-0.3864,-0.36800000000000005,-3.8824,-0.0042,-0.004,-0.0422,0.042,0.44309999999999994,0.422,-6.69,-7.73,-9.55,-9.780000000000001,-9.77,-11.68,-1.0399999999999998,-2.86,-3.09,-3.08,-4.99,-1.82,-2.0500000000000003,-2.04,-3.95,-0.22999999999999998,-0.22,-2.13,0.009999999999999981,-1.9,-1.91
2019-03,8.4,3.03,-0.46,-0.8,-1.51,0.21,-8.68,-9.57,-2.88,-1.84,-0.02,0.21,0.2,2.11,0.1733333333333326,9.080497416624997,-0.206666666666667,2.9950013912072584,-0.6666666666666661,1.08486558307165,-0.45666666666666744,0.3982880029994961,-0.3033333333333345,1.0488724104166833,0.19666666666666668,0.015275252316519609,-2.646666666666666,5.507125687083368,25.451999999999998,-3.8640000000000003,-6.720000000000001,-12.684000000000001,1.764,-72.912,-1.3938,-2.424,-4.5752999999999995,0.6363,-26.300399999999996,0.36800000000000005,0.6946,-0.0966,3.9928,1.2080000000000002,-0.168,6.944,-0.3171,13.1068,-1.8228,5.370000000000001,8.860000000000001,9.200000000000001,9.91,8.19,17.08,3.4899999999999998,3.83,4.54,2.82,11.709999999999999,0.34,1.05,-0.67,8.219999999999999,0.71,-1.01,7.88,-1.72,7.17,8.89
2019-04,3.4,1.74,-2.67,0.12,-1.59,0.18,0.86,8.4,3.03,-0.46,-0.8,-1.51,0.21,-8.68,0.7433333333333326,9.274892631903253,0.6299999999999997,3.107426588030695,-1.656666666666666,1.116348213297896,-0.2333333333333341,0.49571497186722757,-0.9633333333333344,1.0169234648356302,0.19666666666666668,0.015275252316519609,-1.9033333333333324,5.901951654608283,5.9159999999999995,-9.078,0.408,-5.406,0.612,2.924,-4.6457999999999995,0.20879999999999999,-2.7666,0.3132,1.4964,-0.32039999999999996,4.2453,-0.48059999999999997,-2.2962,-0.1908,0.021599999999999998,0.1032,-0.2862,-1.3674,0.1548,1.66,6.07,3.28,4.99,3.2199999999999998,2.54,4.41,1.62,3.33,1.56,0.88,-2.79,-1.0799999999999998,-2.85,-3.53,1.71,-0.06,-0.74,-1.77,-2.45,-0.6799999999999999
2019-05,1.1,-3.51,-4.17,0.9,-0.95,0.19,2.21,3.4,1.74,-2.67,0.12,-1.59,0.18,0.86,4.299999999999999,3.732291521304292,0.41999999999999965,3.464058313596941,-2.4333333333333327,1.8662886522007829,0.07333333333333258,0.8509602419228091,-1.3500000000000012,0.34871191548321107,0.19333333333333336,0.015275252316519586,-1.8699999999999992,5.9361351062791785,-3.861,-4.587000000000001,0.9900000000000001,-1.045,0.20900000000000002,2.431,14.6367,-3.159,3.3345,-0.6668999999999999,-7.757099999999999,-3.753,3.9614999999999996,-0.7923,-9.2157,-0.855,0.171,1.989,-0.1805,-2.0995,0.4199,4.609999999999999,5.27,0.20000000000000007,2.05,0.9100000000000001,-1.1099999999999999,0.6600000000000001,-4.41,-2.5599999999999996,-3.6999999999999997,-5.72,-5.07,-3.2199999999999998,-4.36,-6.38,1.85,0.71,-1.31,-1.14,-3.16,-2.02
2019-06,3.97,-1.17,2.15,1.61,-2.22,0.21,-2.97,1.1,-3.51,-4.17,0.9,-0.95,0.19,2.21,2.8233333333333324,1.5194187485131394,-0.9800000000000003,2.63015208685735,-1.5633333333333326,3.3021407197957817,0.876666666666666,0.745273998830849,-1.5866666666666678,0.6350065616458649,0.19333333333333336,0.015275252316519586,0.0333333333333341,2.687123617054755,-4.6449,8.5355,6.391700000000001,-8.813400000000001,0.8337,-11.7909,-2.5155,-1.8837,2.5974,-0.24569999999999997,3.4749,3.4615,-4.773000000000001,0.45149999999999996,-6.3855,-3.5742000000000007,0.3381,-4.781700000000001,-0.4662,6.593400000000001,-0.6237,5.140000000000001,1.8200000000000003,2.3600000000000003,6.19,3.7600000000000002,6.94,-3.32,-2.7800000000000002,1.0500000000000003,-1.38,1.8000000000000003,0.5399999999999998,4.37,1.94,5.12,3.83,1.4000000000000001,4.58,-2.43,0.75,3.18
